region,ålder,kön,tabellinnehåll,år,DATA
Västra Götalands län,50-54 år,kvinnor,Antal,2014,51406.0
Västra Götalands län,50-54 år,kvinnor,Antal,2015,53140.5
Västra Götalands län,50-54 år,kvinnor,Antal,2016,54875.0
Västra Götalands län,50-54 år,kvinnor,Antal,2017,56440.0
Västra Götalands län,50-54 år,kvinnor,Antal,2018,56663.0
Västra Götalands län,50-54 år,kvinnor,Antal,2019,55775.0
Västra Götalands län,50-54 år,kvinnor,Antal,2020,55022.5
Västra Götalands län,50-54 år,kvinnor,Antal,2021,54163.0
Västra Götalands län,50-54 år,kvinnor,Antal,2022,53892.0
Västra Götalands län,50-54 år,kvinnor,Antal,2023,53715.0
Västra Götalands län,50-54 år,kvinnor,Antal,2024,54206.0
Västra Götalands län,55-59 år,män,Antal,2008,48935.5
Västra Götalands län,55-59 år,män,Antal,2009,47966.5
Västra Götalands län,55-59 år,män,Antal,2010,47652.5
Västra Götalands län,55-59 år,män,Antal,2011,48302.5
Västra Götalands län,55-59 år,män,Antal,2012,48578.5
Västra Götalands län,55-59 år,män,Antal,2013,48625.5
Västra Götalands län,55-59 år,män,Antal,2014,49064.5
Västra Götalands län,55-59 år,män,Antal,2015,49107.5
Västra Götalands län,55-59 år,män,Antal,2016,49234.5
Västra Götalands län,55-59 år,män,Antal,2017,49696.0
Västra Götalands län,55-59 år,män,Antal,2018,50959.5
Västra Götalands län,55-59 år,män,Antal,2019,52492.0
Västra Götalands län,55-59 år,män,Antal,2020,54547.0
Västra Götalands län,55-59 år,män,Antal,2021,56252.5
Västra Götalands län,55-59 år,män,Antal,2022,57490.5
Västra Götalands län,55-59 år,män,Antal,2023,57509.5
Västra Götalands län,55-59 år,män,Antal,2024,56781.0
Västra Götalands län,55-59 år,kvinnor,Antal,2008,48587.5
Västra Götalands län,55-59 år,kvinnor,Antal,2009,47864.5
Västra Götalands län,55-59 år,kvinnor,Antal,2010,47684.5
Västra Götalands län,55-59 år,kvinnor,Antal,2011,47942.5
Västra Götalands län,55-59 år,kvinnor,Antal,2012,48320.5
Västra Götalands län,55-59 år,kvinnor,Antal,2013,48155.5
Västra Götalands län,55-59 år,kvinnor,Antal,2014,48452.5
Västra Götalands län,55-59 år,kvinnor,Antal,2015,48371.0
Västra Götalands län,55-59 år,kvinnor,Antal,2016,48363.0
Västra Götalands län,55-59 år,kvinnor,Antal,2017,48372.5
Västra Götalands län,55-59 år,kvinnor,Antal,2018,49586.0
Västra Götalands län,55-59 år,kvinnor,Antal,2019,51353.5
Västra Götalands län,55-59 år,kvinnor,Antal,2020,53019.5
Västra Götalands län,55-59 år,kvinnor,Antal,2021,54633.5
Västra Götalands län,55-59 år,kvinnor,Antal,2022,56080.0
Västra Götalands län,55-59 år,kvinnor,Antal,2023,56224.5
Västra Götalands län,55-59 år,kvinnor,Antal,2024,55395.0
Västra Götalands län,60-64 år,män,Antal,2008,51369.5
Västra Götalands län,60-64 år,män,Antal,2009,51436.0
Västra Götalands län,60-64 år,män,Antal,2010,50609.0
Västra Götalands län,60-64 år,män,Antal,2011,49296.0
Västra Götalands län,60-64 år,män,Antal,2012,48250.0
Västra Götalands län,60-64 år,män,Antal,2013,47401.5
Västra Götalands län,60-64 år,män,Antal,2014,46484.0
Västra Götalands län,60-64 år,män,Antal,2015,46288.0
Västra Götalands län,60-64 år,män,Antal,2016,47009.0
Västra Götalands län,60-64 år,män,Antal,2017,47266.0
Västra Götalands län,60-64 år,män,Antal,2018,47394.5
Västra Götalands län,60-64 år,män,Antal,2019,47895.5
Västra Götalands län,60-64 år,män,Antal,2020,48019.0
Västra Götalands län,60-64 år,män,Antal,2021,48038.0
Västra Götalands län,60-64 år,män,Antal,2022,48422.5
Västra Götalands län,60-64 år,män,Antal,2023,49637.0
Västra Götalands län,60-64 år,män,Antal,2024,51198.5
Västra Götalands län,60-64 år,kvinnor,Antal,2008,50747.5
Västra Götalands län,60-64 år,kvinnor,Antal,2009,50808.0
Västra Götalands län,60-64 år,kvinnor,Antal,2010,50218.0
Västra Götalands län,60-64 år,kvinnor,Antal,2011,49251.5
Västra Götalands län,60-64 år,kvinnor,Antal,2012,48336.5
Västra Götalands län,60-64 år,kvinnor,Antal,2013,47541.5
Västra Götalands län,60-64 år,kvinnor,Antal,2014,46927.0
Västra Götalands län,60-64 år,kvinnor,Antal,2015,46873.0
Västra Götalands län,60-64 år,kvinnor,Antal,2016,47224.5
Västra Götalands län,60-64 år,kvinnor,Antal,2017,47580.0
Västra Götalands län,60-64 år,kvinnor,Antal,2018,47316.0
Västra Götalands län,60-64 år,kvinnor,Antal,2019,47557.0
Västra Götalands län,60-64 år,kvinnor,Antal,2020,47498.5
Västra Götalands län,60-64 år,kvinnor,Antal,2021,47443.5
Västra Götalands län,60-64 år,kvinnor,Antal,2022,47454.0
Västra Götalands län,60-64 år,kvinnor,Antal,2023,48689.0
Västra Götalands län,60-64 år,kvinnor,Antal,2024,50477.0
Västra Götalands län,65-69 år,män,Antal,2008,38866.0
Västra Götalands län,65-69 år,män,Antal,2009,41297.5
Västra Götalands län,65-69 år,män,Antal,2010,44183.0
Västra Götalands län,65-69 år,män,Antal,2011,46652.0
Västra Götalands län,65-69 år,män,Antal,2012,48038.0
Västra Götalands län,65-69 år,män,Antal,2013,48692.5
Västra Götalands län,65-69 år,män,Antal,2014,48735.0
Västra Götalands län,65-69 år,män,Antal,2015,47944.5
Västra Götalands län,65-69 år,män,Antal,2016,46768.5
Västra Götalands län,65-69 år,män,Antal,2017,45819.5
Västra Götalands län,65-69 år,män,Antal,2018,45017.0
Västra Götalands län,65-69 år,män,Antal,2019,44127.0
Västra Götalands län,65-69 år,män,Antal,2020,43920.0
Västra Götalands län,65-69 år,män,Antal,2021,44595.0
Västra Götalands län,65-69 år,män,Antal,2022,44869.0
Västra Götalands län,65-69 år,män,Antal,2023,45080.0
Västra Götalands län,65-69 år,män,Antal,2024,45554.0
Västra Götalands län,65-69 år,kvinnor,Antal,2008,39322.0
Västra Götalands län,65-69 år,kvinnor,Antal,2009,41435.0
Västra Götalands län,65-69 år,kvinnor,Antal,2010,44061.5
Västra Götalands län,65-69 år,kvinnor,Antal,2011,46616.5
Västra Götalands län,65-69 år,kvinnor,Antal,2012,48150.0
Västra Götalands län,65-69 år,kvinnor,Antal,2013,49008.5
Västra Götalands län,65-69 år,kvinnor,Antal,2014,49007.0
Västra Götalands län,65-69 år,kvinnor,Antal,2015,48429.5
Västra Götalands län,65-69 år,kvinnor,Antal,2016,47528.0
Västra Götalands län,65-69 år,kvinnor,Antal,2017,46665.0
Västra Götalands län,65-69 år,kvinnor,Antal,2018,45969.5
Västra Götalands län,65-69 år,kvinnor,Antal,2019,45319.5
Västra Götalands län,65-69 år,kvinnor,Antal,2020,45241.5
Västra Götalands län,65-69 år,kvinnor,Antal,2021,45500.5
Västra Götalands län,65-69 år,kvinnor,Antal,2022,45829.5
Västra Götalands län,65-69 år,kvinnor,Antal,2023,45635.0
Västra Götalands län,65-69 år,kvinnor,Antal,2024,45931.0
Västra Götalands län,70-74 år,män,Antal,2008,28751.0
Västra Götalands län,70-74 år,män,Antal,2009,29927.0
Västra Götalands län,70-74 år,män,Antal,2010,30730.0
Västra Götalands län,70-74 år,män,Antal,2011,31716.5
Västra Götalands län,70-74 år,män,Antal,2012,33493.0
Västra Götalands län,70-74 år,män,Antal,2013,35723.5
Västra Götalands län,70-74 år,män,Antal,2014,38006.0
Västra Götalands län,70-74 år,män,Antal,2015,40654.5
Västra Götalands län,70-74 år,män,Antal,2016,42855.5
Västra Götalands län,70-74 år,män,Antal,2017,44081.0
Västra Götalands län,70-74 år,män,Antal,2018,44789.5
Västra Götalands län,70-74 år,män,Antal,2019,44948.5
Västra Götalands län,70-74 år,män,Antal,2020,44123.5
Västra Götalands län,70-74 år,män,Antal,2021,43059.5
Västra Götalands län,70-74 år,män,Antal,2022,42171.5
Västra Götalands län,70-74 år,män,Antal,2023,41505.0
Västra Götalands län,70-74 år,män,Antal,2024,40852.0
Västra Götalands län,70-74 år,kvinnor,Antal,2008,31647.5
Västra Götalands län,70-74 år,kvinnor,Antal,2009,32493.0
Västra Götalands län,70-74 år,kvinnor,Antal,2010,33211.0
Västra Götalands län,70-74 år,kvinnor,Antal,2011,33818.0
Västra Götalands län,70-74 år,kvinnor,Antal,2012,35290.5
Västra Götalands län,70-74 år,kvinnor,Antal,2013,37276.0
Västra Götalands län,70-74 år,kvinnor,Antal,2014,39365.0
Västra Götalands län,70-74 år,kvinnor,Antal,2015,41884.5
Västra Götalands län,70-74 år,kvinnor,Antal,2016,44245.5
Västra Götalands län,70-74 år,kvinnor,Antal,2017,45599.0
Västra Götalands län,70-74 år,kvinnor,Antal,2018,46354.0
