region,arbetskraftstillhörighet,kön,tabellinnehåll,kvartal,DATA
Västerbottens län,arbetslösa,totalt,1000-tal,2009K1,10.4
Västerbottens län,arbetslösa,totalt,1000-tal,2009K2,12.6
Västerbottens län,arbetslösa,totalt,1000-tal,2009K3,10.2
Västerbottens län,arbetslösa,totalt,1000-tal,2009K4,10.3
Västerbottens län,arbetslösa,totalt,1000-tal,2010K1,12.6
Västerbottens län,arbetslösa,totalt,1000-tal,2010K2,14.5
Västerbottens län,arbetslösa,totalt,1000-tal,2010K3,11.2
Västerbottens län,arbetslösa,totalt,1000-tal,2010K4,8.5
Västerbottens län,arbetslösa,totalt,1000-tal,2011K1,10.2
Västerbottens län,arbetslösa,totalt,1000-tal,2011K2,13.7
Västerbottens län,arbetslösa,totalt,1000-tal,2011K3,9.8
Västerbottens län,arbetslösa,totalt,1000-tal,2011K4,9.4
Västerbottens län,arbetslösa,totalt,1000-tal,2012K1,10.9
Västerbottens län,arbetslösa,totalt,1000-tal,2012K2,13.1
Västerbottens län,arbetslösa,totalt,1000-tal,2012K3,9.8
Västerbottens län,arbetslösa,totalt,1000-tal,2012K4,9.7
Västerbottens län,arbetslösa,totalt,1000-tal,2013K1,9.1
Västerbottens län,arbetslösa,totalt,1000-tal,2013K2,11.2
Västerbottens län,arbetslösa,totalt,1000-tal,2013K3,7.7
Västerbottens län,arbetslösa,totalt,1000-tal,2013K4,10.2
Västerbottens län,arbetslösa,totalt,1000-tal,2014K1,10.1
Västerbottens län,arbetslösa,totalt,1000-tal,2014K2,11.5
Västerbottens län,arbetslösa,totalt,1000-tal,2014K3,9.4
Västerbottens län,arbetslösa,totalt,1000-tal,2014K4,9.0
